run_id,model,subset,event_availability_mode,n_origins,n_points,horizon,mse,mae,rmse,mape,smape,r2
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,4,6.263811660625316,2.1014438833509175,2.502760807713217,56.6152084590516,40.38161285934316,0.17235810621443548
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,5,7.470137836433394,2.2933604955673217,2.733155289483822,61.22756588327148,43.67069339602411,0.026925063759758117
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,6,8.808556105290524,2.4843760524477276,2.967921175720562,72.9016196141817,45.351313411110546,-0.022783225379102268
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,7,8.705781013063215,2.4735906907490324,2.9505560515033795,70.263995614157,45.490646514677294,0.08142760979929031
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,8,8.140109406090119,2.3323030063084196,2.853087696880367,60.71447430321793,42.51681333823751,0.236286641668485
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,9,9.875345983215162,2.490186415399824,3.142506321905361,57.06662813822337,43.76258220991152,0.146902294629372
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,10,9.999996081358772,2.4186774628502983,3.162277040576738,58.22702650736217,42.12743696562464,0.18644175480349956
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,11,7.979649626540072,2.1974638223648073,2.824827362254209,53.1720767251203,38.42118030151916,0.3488778391463232
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,12,8.694141977069217,2.273293498584202,2.9485830456456905,52.72046302113669,37.193795549039024,0.2718371099076399
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,13,9.618085968917192,2.449013982500349,3.1013039143104297,60.136811720039475,38.921685546241186,0.21046742156060394
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,14,8.072898265083776,2.2407071931021556,2.8412846152900233,46.60174177885546,35.691713966107145,0.337435940367945
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,15,8.7335111904087,2.314869591167995,2.955251459759169,42.907653593829515,35.387976439757,0.3288547876803558
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,16,7.983641259081543,2.1963122708456857,2.825533800732446,41.674646117057904,33.655538522581594,0.3615360631957618
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,17,7.437889516107262,2.1945412976401193,2.727249441489953,44.360694661199005,34.538880852490955,0.4249030788891597
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,18,5.795622820013263,2.0384156158992224,2.407409981705082,44.4809163604583,33.051089011202386,0.5135827516006359
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,19,5.729944807198284,2.056736091205052,2.3937303121275555,42.23582044123512,32.758563530062254,0.5134263598887086
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,20,5.8223782029624696,2.1241683789661954,2.41296046444248,46.494228141433,34.10358696246653,0.4843370119991969
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,21,5.948788997325842,2.0443928820746287,2.4390139395513595,42.724158189699736,33.017475153706876,0.4263469628677593
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,22,5.470325790220286,1.9601499795913697,2.3388727605879476,40.841109027401856,31.628497262139888,0.4736374913227831
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,23,6.407459707832283,2.146527682031904,2.531296052980031,47.80756715707986,34.11350171676459,0.4236886141547377
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,24,8.15548008794684,2.3978477716445923,2.8557801189774468,51.811222010135985,37.03102259730808,0.31099837511683304
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,macro,7.165146828666497,2.159344803577378,2.6477107230203845,50.50599895361322,36.97779859817355,0.33465255789838627
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,overall,46.06588516715001,4.311316303055827,6.787185364136596,62.118044869296526,39.4681962629528,0.37067843527745536
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,1,10.309819428659104,2.055764761172765,3.2108907531492106,27.34639795495574,21.428954138516588,0.8597174750264551
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,2,17.40497941380395,2.7139862706892535,4.171927541772981,36.473820019849306,27.296655912269397,0.7593208684419482
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,3,23.416428494664856,3.1508536923302644,4.839052437684971,42.53244576502249,30.148949640690148,0.6747163847119129
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,4,29.59875404456224,3.4777007466501644,5.440473696707139,44.86169842257197,32.630788055761634,0.5867676131152044
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,5,33.66760607712611,3.645149518685049,5.8023793461929145,46.17454697841611,33.74339266634438,0.527792119533115
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,6,35.61221207410386,3.848733230806482,5.967596842457092,50.71600508960247,35.082545438413376,0.5029647425404662
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,7,39.06794928781455,4.034113176788932,6.250435927822519,55.52136724259664,37.12877070648714,0.45997050430287334
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,8,47.04217313417252,4.329623854152516,6.858729702661603,55.095083386491375,40.39666002001036,0.3571240374648139
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,9,48.71107840212787,4.325160255534068,6.979332231820453,50.80545221460796,40.03739694964562,0.3370488214105102
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,10,48.66287258276744,4.416225978113306,6.9758779076735165,54.54323051841459,41.21383308280975,0.33690451721992765
