run_id,model,horizon,model_mse,climatology_mse,skill_vs_climatology
20260827T043457543402Z,C04_xgb_context_event,4,26.884494807579053,72.76903870519097,0.6305503647437731
20260827T043457543402Z,C04_xgb_context_event,5,30.295368648692694,71.8311824012206,0.5782420999354467
20260827T043457543402Z,C04_xgb_context_event,6,33.513248800101515,71.74750530496222,0.5329001523097743
20260827T043457543402Z,C04_xgb_context_event,7,36.07186763631587,72.13315658433255,0.4999266724984729
20260827T043457543402Z,C04_xgb_context_event,8,38.019827557548425,72.98146214379322,0.47904815221927066
20260827T043457543402Z,C04_xgb_context_event,9,37.9424159355234,73.44464653052647,0.4833875887774469
20260827T043457543402Z,C04_xgb_context_event,10,40.421825152595986,73.38466272498346,0.44917883857992347
20260827T043457543402Z,C04_xgb_context_event,11,42.678251418404315,72.29489376241072,0.40966437327286587
20260827T043457543402Z,C04_xgb_context_event,12,42.65622293086894,71.78026962888498,0.4057388868639228
20260827T043457543402Z,C04_xgb_context_event,13,44.16917956670815,71.95015477127568,0.3861141826988591
20260827T043457543402Z,C04_xgb_context_event,14,48.52112149855906,72.7711440703363,0.333236791609853
20260827T043457543402Z,C04_xgb_context_event,15,45.09077121471312,74.14212335220941,0.39183329022678404
20260827T043457543402Z,C04_xgb_context_event,16,45.8463520079259,75.32475104655654,0.39135076623632914
20260827T043457543402Z,C04_xgb_context_event,17,50.002989381757295,76.21281222775809,0.34390310605091023
20260827T043457543402Z,C04_xgb_context_event,18,52.682359281370566,76.67292463242012,0.31289487737768473
20260827T043457543402Z,C04_xgb_context_event,19,54.056947534006625,76.87074222671528,0.2967812464386491
20260827T043457543402Z,C04_xgb_context_event,20,56.2017993706906,76.69896888622593,0.267241787121552
20260827T043457543402Z,C04_xgb_context_event,21,55.5886503924244,76.26200644536749,0.27108329581851554
20260827T043457543402Z,C04_xgb_context_event,22,55.67580265780978,75.21150580613595,0.2597435450724933
20260827T043457543402Z,C04_xgb_context_event,23,56.75279960987243,73.87431844661157,0.23176550656251038
20260827T043457543402Z,C04_xgb_context_event,24,55.870698996349496,72.21063570541858,0.22628157956852002
20260827T043457543402Z,A02_xgb_matched_event_placebo,1,8.506679779371522,75.40792956065759,0.8871911769898309
20260827T043457543402Z,A02_xgb_matched_event_placebo,2,15.057645187577288,74.25889523301069,0.7972277241624834
20260827T043457543402Z,A02_xgb_matched_event_placebo,3,21.266669940829146,73.73175068710107,0.7115670014254847
20260827T043457543402Z,A02_xgb_matched_event_placebo,4,27.516126701422454,72.76903870519097,0.6218704109463576
20260827T043457543402Z,A02_xgb_matched_event_placebo,5,29.565900593755437,71.8311824012206,0.5883974117450552
20260827T043457543402Z,A02_xgb_matched_event_placebo,6,33.44832428219414,71.74750530496222,0.5338050551023021
20260827T043457543402Z,A02_xgb_matched_event_placebo,7,37.321538997765316,72.13315658433255,0.4826021657026497
20260827T043457543402Z,A02_xgb_matched_event_placebo,8,37.65965478782459,72.98146214379322,0.4839832790191996
20260827T043457543402Z,A02_xgb_matched_event_placebo,9,37.882558475630674,73.44464653052647,0.48420258977098896
20260827T043457543402Z,A02_xgb_matched_event_placebo,10,40.263417651652944,73.38466272498346,0.4513374299675639
20260827T043457543402Z,A02_xgb_matched_event_placebo,11,43.14645756975129,72.29489376241072,0.4031880354987807
20260827T043457543402Z,A02_xgb_matched_event_placebo,12,43.42513017877229,71.78026962888498,0.39502692866317046
20260827T043457543402Z,A02_xgb_matched_event_placebo,13,44.88166548782466,71.95015477127568,0.3762116894605686
20260827T043457543402Z,A02_xgb_matched_event_placebo,14,50.17916089157778,72.7711440703363,0.3104524941496377
20260827T043457543402Z,A02_xgb_matched_event_placebo,15,45.79352860981714,74.14212335220941,0.3823547729773441
20260827T043457543402Z,A02_xgb_matched_event_placebo,16,47.56062928140014,75.32475104655654,0.3685922804842199
20260827T043457543402Z,A02_xgb_matched_event_placebo,17,48.521241321891125,76.21281222775809,0.3633453496390098
20260827T043457543402Z,A02_xgb_matched_event_placebo,18,52.52354574809404,76.67292463242012,0.31496618917435737
20260827T043457543402Z,A02_xgb_matched_event_placebo,19,55.702352473966954,76.87074222671528,0.2753764194225715
20260827T043457543402Z,A02_xgb_matched_event_placebo,20,57.237667285704305,76.69896888622593,0.253736156862685
20260827T043457543402Z,A02_xgb_matched_event_placebo,21,55.11099224402981,76.26200644536749,0.27734667873562735
20260827T043457543402Z,A02_xgb_matched_event_placebo,22,58.16696290675342,75.21150580613595,0.22662148186896147
20260827T043457543402Z,A02_xgb_matched_event_placebo,23,62.25388780587385,73.87431844661157,0.15730000472540018
20260827T043457543402Z,A02_xgb_matched_event_placebo,24,53.63347682568697,72.21063570541858,0.2572634723161371
20260827T043457543402Z,M08_event_timeraf_no_drift,1,8.453298573820234,75.40792956065759,0.8878990760909241
20260827T043457543402Z,M08_event_timeraf_no_drift,2,15.021655909068775,74.25889523301069,0.7977123701890043
20260827T043457543402Z,M08_event_timeraf_no_drift,3,19.95956095916885,73.73175068710107,0.7292948997797137
20260827T043457543402Z,M08_event_timeraf_no_drift,4,25.023387571530293,72.76903870519097,0.6561259016639276
20260827T043457543402Z,M08_event_timeraf_no_drift,5,28.085013424360145,71.8311824012206,0.6090136277099218
20260827T043457543402Z,M08_event_timeraf_no_drift,6,32.88410321006331,71.74750530496222,0.5416690368495785
20260827T043457543402Z,M08_event_timeraf_no_drift,7,36.584295923225014,72.13315658433255,0.49282275092933914
20260827T043457543402Z,M08_event_timeraf_no_drift,8,37.5456956765483,72.98146214379322,0.4855447592626587
20260827T043457543402Z,M08_event_timeraf_no_drift,9,38.175335145990466,73.44464653052647,0.48021623155169924
20260827T043457543402Z,M08_event_timeraf_no_drift,10,41.06406541445953,73.38466272498346,0.44042714254405824
20260827T043457543402Z,M08_event_timeraf_no_drift,11,42.221644503615856,72.29489376241072,0.4159802676746067
20260827T043457543402Z,M08_event_timeraf_no_drift,12,42.174379201930165,71.78026962888498,0.4124516469500855
20260827T043457543402Z,M08_event_timeraf_no_drift,13,41.96277066682539,71.95015477127568,0.4167799805264909
20260827T043457543402Z,M08_event_timeraf_no_drift,14,46.95850421616029,72.7711440703363,0.35470982604350754
20260827T043457543402Z,M08_event_timeraf_no_drift,15,46.03142217191323,74.14212335220941,0.3791461575325721
20260827T043457543402Z,M08_event_timeraf_no_drift,16,49.735890363216726,75.32475104655654,0.33971384342875444
20260827T043457543402Z,M08_event_timeraf_no_drift,17,51.4802512569385,76.21281222775809,0.32451972638022586
20260827T043457543402Z,M08_event_timeraf_no_drift,18,54.64421797264417,76.67292463242012,0.28730750477283096
20260827T043457543402Z,M08_event_timeraf_no_drift,19,56.137588334243205,76.87074222671528,0.2697145011469211
20260827T043457543402Z,M08_event_timeraf_no_drift,20,55.581544325701344,76.69896888622593,0.275328663046955
20260827T043457543402Z,M08_event_timeraf_no_drift,21,54.048740361288,76.26200644536749,0.29127565768929264
20260827T043457543402Z,M08_event_timeraf_no_drift,22,54.912344139475586,75.21150580613595,0.2698943658831028
20260827T043457543402Z,M08_event_timeraf_no_drift,23,53.52664075837788,73.87431844661157,0.27543641844816213
20260827T043457543402Z,M08_event_timeraf_no_drift,24,53.831579747922426,72.21063570541858,0.2545200686568255
20260827T043457543402Z,A01_xgb_random_retrieval,1,8.199665117316307,75.40792956065759,0.8912625613103387
20260827T043457543402Z,A01_xgb_random_retrieval,2,14.646395286562528,74.25889523301069,0.8027657799028003
20260827T043457543402Z,A01_xgb_random_retrieval,3,21.52857233082217,73.73175068710107,0.7080149036175203
20260827T043457543402Z,A01_xgb_random_retrieval,4,25.8641794098207,72.76903870519097,0.644571649288866
20260827T043457543402Z,A01_xgb_random_retrieval,5,29.826168458070388,71.8311824012206,0.5847740847216853
20260827T043457543402Z,A01_xgb_random_retrieval,6,34.12648482240413,71.74750530496222,0.524353011615529
20260827T043457543402Z,A01_xgb_random_retrieval,7,35.31597420820425,72.13315658433255,0.5104058122437006
20260827T043457543402Z,A01_xgb_random_retrieval,8,37.178235813928026,72.98146214379322,0.49057973460881277
20260827T043457543402Z,A01_xgb_random_retrieval,9,38.68487855397628,73.44464653052647,0.4732784432709152
20260827T043457543402Z,A01_xgb_random_retrieval,10,41.37556495959977,73.38466272498346,0.43618239257078906
20260827T043457543402Z,A01_xgb_random_retrieval,11,43.7542130414087,72.29489376241072,0.394781418654516
20260827T043457543402Z,A01_xgb_random_retrieval,12,43.69007908804222,71.78026962888498,0.39133581813043283
20260827T043457543402Z,A01_xgb_random_retrieval,13,43.69319424714778,71.95015477127568,0.39272966978256996
20260827T043457543402Z,A01_xgb_random_retrieval,14,49.606580838082266,72.7711440703363,0.31832072352558505
20260827T043457543402Z,A01_xgb_random_retrieval,15,45.37832924202613,74.14212335220941,0.38795481987401326
20260827T043457543402Z,A01_xgb_random_retrieval,16,47.7165863906876,75.32475104655654,0.366521817494026
20260827T043457543402Z,A01_xgb_random_retrieval,17,51.2716709237448,76.21281222775809,0.32725654092750134
20260827T043457543402Z,A01_xgb_random_retrieval,18,51.43558408719575,76.67292463242012,0.3291558352080012
20260827T043457543402Z,A01_xgb_random_retrieval,19,56.45413306927785,76.87074222671528,0.26559661798532685
20260827T043457543402Z,A01_xgb_random_retrieval,20,57.8317441429775,76.69896888622593,0.24599059175405313
20260827T043457543402Z,A01_xgb_random_retrieval,21,56.66361387860946,76.26200644536749,0.2569876335577128
20260827T043457543402Z,A01_xgb_random_retrieval,22,58.556778044136685,75.21150580613595,0.22143856293647723
20260827T043457543402Z,A01_xgb_random_retrieval,23,60.01545351529605,73.87431844661157,0.18760057923689977
20260827T043457543402Z,A01_xgb_random_retrieval,24,54.12343392081171,72.21063570541858,0.25047836247271305
20260827T043457543402Z,M09_event_timeraf_full,1,8.27797954843066,75.40792956065759,0.8902240175978853
20260827T043457543402Z,M09_event_timeraf_full,2,14.909483404641758,74.25889523301069,0.7992229300226114
20260827T043457543402Z,M09_event_timeraf_full,3,20.61506410315075,73.73175068710107,0.7204045216471819
20260827T043457543402Z,M09_event_timeraf_full,4,24.52844168761872,72.76903870519097,0.6629275015300018
20260827T043457543402Z,M09_event_timeraf_full,5,28.69420397930018,71.8311824012206,0.6005327627905985
20260827T043457543402Z,M09_event_timeraf_full,6,32.12142226021728,71.74750530496222,0.5522991060987358
20260827T043457543402Z,M09_event_timeraf_full,7,34.86750755537005,72.13315658433255,0.5166230176741866
20260827T043457543402Z,M09_event_timeraf_full,8,38.910338328111415,72.98146214379322,0.4668462759563857
20260827T043457543402Z,M09_event_timeraf_full,9,38.829991830053736,73.44464653052647,0.47130262497873865
20260827T043457543402Z,M09_event_timeraf_full,10,41.61481926652993,73.38466272498346,0.43292211585838136
20260827T043457543402Z,M09_event_timeraf_full,11,43.26817510601397,72.29489376241072,0.40150440986592906
20260827T043457543402Z,M09_event_timeraf_full,12,41.64595710698446,71.78026962888498,0.4198133091126509
20260827T043457543402Z,M09_event_timeraf_full,13,43.041937063449154,71.95015477127568,0.4017811747552684
20260827T043457543402Z,M09_event_timeraf_full,14,48.01313851674611,72.7711440703363,0.34021734672276915
20260827T043457543402Z,M09_event_timeraf_full,15,45.759844716543675,74.14212335220941,0.3828090881729509
20260827T043457543402Z,M09_event_timeraf_full,16,49.40366874198918,75.32475104655654,0.34412436741471764
20260827T043457543402Z,M09_event_timeraf_full,17,53.26503806046161,76.21281222775809,0.3011012649515967
20260827T043457543402Z,M09_event_timeraf_full,18,53.8400572128754,76.67292463242012,0.2977957020553008
